D,L,P,G,Tin,X,CHF
0.008,3.49,2940,1005,165.82,0.719,897
0.008,0.78,2940,1623,100.66,0.314,4656
0.008,0.78,2940,1617,110.62,0.342,4672
0.008,0.78,2940,1617,119.6,0.346,4551
0.008,0.78,2940,1605,129.74,0.367,4493
0.0095,1.84,2758,330.8,91.67,0.864,933.88
0.0095,1.84,2758,496.8,91.67,0.81,1337.72
0.0095,1.84,2758,662.9,91.11,0.73,1662.69
0.0095,1.84,2758,995,91.67,0.573,2126.47
0.0095,1.84,2758,1325.7,91.11,0.465,2492.45
0.0095,1.84,2758,660.2,91.11,0.7,1609.05
0.0123,0.74,101,50,89.91,0.707,331.2
0.0123,0.74,101,50,79.91,0.851,405.8
0.0123,0.74,101,50,69.89,0.795,388.5
0.0123,0.74,101,100,69.89,0.439,452.5
0.0123,0.74,206,100,111.24,0.618,567.1
0.0123,0.74,206,50,101.29,0.983,454.6
0.0123,0.74,206,100,101.29,0.557,530.5
0.0123,0.74,206,50,91.32,0.998,469.8
0.0123,0.74,206,100,91.32,0.551,542
0.0123,0.74,344,100,128.41,0.645,579.3
0.0123,0.74,344,50,118.53,0.962,435.9
0.0123,0.74,344,100,118.53,0.634,586.4
0.0123,0.74,344,50,108.6,0.915,424.1
0.0123,0.74,344,100,108.6,0.552,532.5
0.0123,0.74,550,100,145.71,0.69,603.4
0.0123,0.74,550,100,135.9,0.835,743.1
0.0123,0.74,550,200,135.9,0.508,931.7
0.0123,0.74,550,100,126.05,0.858,780.1
0.0123,0.74,550,200,126.05,0.497,947.5
0.0123,0.74,687,100,154.5,0.753,648.1
0.0123,0.74,687,200,154.5,0.448,784.4
0.0123,0.74,687,100,144.74,0.725,642.4
0.0123,0.74,687,200,144.74,0.472,860.3
0.0123,0.74,687,100,134.93,0.774,700.3
0.0123,0.74,687,200,134.93,0.516,968.9
0.0123,0.616,101,50,89.91,0.816,476.4
0.0123,0.616,101,100,89.91,0.489,580
0.0123,0.616,101,200,89.91,0.328,791.6
0.0123,0.616,101,300,89.91,0.195,733.1
0.0123,0.616,101,400,89.91,0.187,938.6
0.0123,0.616,101,50,79.91,0.899,534.2
0.0123,0.616,101,100,79.91,0.544,662.2
0.0123,0.616,101,200,79.91,0.225,600
0.0123,0.616,101,300,79.91,0.195,796.5
0.0123,0.616,101,50,69.89,0.814,496.7
0.0123,0.616,101,100,69.89,0.476,606.9
0.0123,0.616,101,200,69.89,0.318,853.7
0.0123,0.616,101,300,69.89,0.26,1083
0.0123,0.616,206,50,111.24,0.674,385.5
0.0123,0.616,206,100,111.24,0.551,634.8
0.0123,0.616,206,200,111.24,0.421,980.3
0.0123,0.616,206,50,101.29,0.743,435
0.0123,0.616,206,100,101.29,0.492,590.7
0.0123,0.616,206,200,101.29,0.427,1036.9
0.0123,0.616,206,50,91.32,0.844,501.6
0.0123,0.616,206,100,91.32,0.673,812.9
0.0123,0.616,206,200,91.32,0.489,1216.2
0.0123,0.616,206,100,81.32,0.622,777.2
0.0123,0.616,206,200,81.32,0.347,943.7
0.0123,0.616,206,50,71.31,0.668,425.3
0.0123,0.616,206,100,71.31,0.54,708
0.0123,0.616,206,200,71.31,0.372,1042
0.0123,0.616,344,50,128.41,0.796,443.6
0.0123,0.616,344,100,128.41,0.65,728
0.0123,0.616,344,200,128.41,0.576,1296
0.0123,0.616,344,50,118.53,0.971,549.6
0.0123,0.616,344,100,118.53,0.625,722.5
0.0123,0.616,344,200,118.53,0.555,1292
0.0123,0.616,344,50,108.6,0.758,444.5
0.0123,0.616,344,100,108.6,0.512,621.2
0.0123,0.616,344,200,108.6,0.459,1128
0.0123,0.616,344,50,98.65,0.823,490.3
0.0123,0.616,344,100,98.65,0.578,714
0.0123,0.616,344,200,98.65,0.436,1120
0.0123,0.616,344,50,88.67,0.945,567.4
0.0123,0.616,344,100,88.67,0.665,830.1
0.0123,0.616,344,200,88.67,0.422,1132
0.0123,0.616,550,100,145.71,0.713,777
0.0123,0.616,550,50,135.9,0.88,487.8
0.0123,0.616,550,100,135.9,0.675,758.3
0.0123,0.616,550,50,126.05,0.851,483.3
0.0123,0.616,550,100,126.05,0.678,783.1
0.0123,0.616,550,50,116.16,0.752,441.8
0.0123,0.616,550,100,116.16,0.619,742.2
0.0123,0.616,550,50,106.23,0.786,470.2
0.0123,0.616,550,100,106.23,0.71,860.1
0.0123,0.616,687,50,144.74,0.83,462.2
0.0123,0.616,687,100,144.74,0.69,775.2
0.0123,0.616,687,50,134.93,0.86,488.9
0.0123,0.616,687,100,134.93,0.682,788.6
0.0123,0.616,687,50,125.08,0.856,497.1
0.0123,0.616,687,100,125.08,0.684,812.6
0.0123,0.616,687,50,115.18,0.865,512.8
0.0123,0.616,687,100,115.18,0.705,855.9
0.0048,0.386,100,300,59.61,0.4325,1073
0.0048,0.386,100,300,49.61,0.44,1128
0.0048,0.386,200,300,110.21,0.4845,1040
0.0048,0.386,200,300,100.21,0.476,1062
0.0048,0.386,200,300,90.21,0.4608,1070
0.0048,0.386,200,300,80.21,0.4921,1174
0.0048,0.386,200,300,70.21,0.4832,1195
0.0048,0.386,300,300,123.52,0.5743,1205
0.0048,0.386,300,300,113.52,0.5621,1220
0.0048,0.386,300,300,103.52,0.5909,1318
0.0048,0.386,300,300,93.52,0.6,1376
0.0048,0.386,300,300,83.52,0.6003,1416
0.0048,0.386,450,300,137.9,0.6462,1325
0.0048,0.386,450,300,127.9,0.6759,1424
0.0048,0.386,450,500,127.9,0.4024,1467
0.0048,0.386,450,300,117.9,0.688,1488
0.0048,0.386,450,500,117.9,0.4098,1558
0.0048,0.386,450,300,107.9,0.6892,1530
0.0048,0.386,450,500,107.9,0.3944,1573
0.0048,0.386,450,750,107.9,0.2681,1732
0.0048,0.386,450,300,97.9,0.6452,1482
0.0048,0.386,450,500,97.9,0.4049,1674
0.0048,0.386,450,750,97.9,0.2663,1822
0.0048,0.386,700,300,144.95,0.7227,1481
0.0048,0.386,700,500,144.95,0.4355,1541
0.0048,0.386,700,300,134.95,0.7273,1530
0.0048,0.386,700,500,134.95,0.4724,1727
0.0048,0.386,700,300,124.95,0.7599,1633
0.0048,0.386,700,500,124.95,0.458,1747
0.0048,0.386,700,300,114.95,0.7656,1684
0.0048,0.386,700,500,114.95,0.4414,1760
0.0048,0.386,700,750,114.95,0.3111,2009
0.008,0.75,1001,1019,116.3,0.497,3400
0.008,0.75,998,1005,135.92,0.532,3314
0.008,0.75,996,1003,154.93,0.563,3249
0.008,0.75,996,994,173.1,0.562,3000
0.008,0.75,2977,1011,151.3,0.454,3178
0.008,0.75,2980,1000,170.53,0.524,3258
0.008,1,539,1010,59.71,0.408,2437
0.008,1,525,997,60.11,0.4,2363
0.008,1,531,1004,79.89,0.422,2308
0.008,1,1002,1002,76.45,0.397,2447
0.008,1,1001,997,96.64,0.433,2404
0.008,1,1002,1000,115.17,0.459,2360
0.008,1,999,1004,133.62,0.484,2303
0.008,1,998,997,153.86,0.494,2152
0.008,1,999,989,174.6,0.51,2019
0.008,1,1976,995,128.87,0.563,2820
0.008,1,1976,999,149.44,0.588,2752
0.008,1,1976,994,168.62,0.594,2593
0.008,1,1978,1005,188.01,0.605,2493
0.008,1,2974,1001,150.78,0.565,2763
0.008,1.4,993,995,84.62,0.488,1936
0.008,1.4,995,1026,103.97,0.505,1923
0.008,1.4,996,1017,123.15,0.499,1772
0.008,1.4,999,995,141.34,0.569,1819
0.008,1.4,997,999,162.13,0.572,1706
0.008,1.4,2978,1002,138.73,0.593,2119
0.008,1.4,2984,998,158.4,0.606,2023
0.008,1.4,2983,1011,177.45,0.608,1935
0.008,1.8,996,1032,97.37,0.513,1551
0.008,1.8,1002,1021,99.54,0.527,1556
0.008,1.8,998,997,111.91,0.536,1481
0.008,1.8,995,1003,128.99,0.543,1424
0.008,1.8,996,1005,141.68,0.542,1365
0.008,1.8,995,1008,156.73,0.542,1294
0.008,1.8,996,999,170.81,0.548,1228
0.008,1.8,998,1008,173.42,0.558,1247
0.008,1.8,1996,1011,108.17,0.62,1809
0.008,1.8,1999,1007,127.84,0.615,1700
0.008,1.8,1998,1002,147.48,0.642,1654
0.008,1.8,1997,1005,166.65,0.65,1582
0.008,1.8,1996,1012,188.71,0.658,1499
0.008,1.8,1998,1010,206.61,0.66,1409
0.008,1.8,2977,1010,133.31,0.623,1746
0.008,1.8,2984,1000,134.4,0.61,1699
0.008,1.8,2991,1004,137.35,0.649,1770
0.008,1.8,2985,1002,149.14,0.628,1667
0.008,1.8,2984,999,168.32,0.665,1644
0.008,1.8,2984,1014,178.15,0.658,1605
0.008,2.5,1011,1003,92.1,0.561,1177
0.008,2.5,1010,1006,113.4,0.568,1119
0.008,2.5,1010,1003,131.77,0.569,1054
0.008,2.5,1008,996,150.82,0.553,958
0.008,2.5,1007,1024,151.47,0.548,973
0.008,2.5,1004,995,170.25,0.559,897
0.008,2.5,2982,1002,146.05,0.706,1323
0.008,2.5,2980,991,166.63,0.737,1281
0.008,2.5,2982,1002,187.87,0.73,1210
0.008,3.5,1003,1006,88.65,0.515,796
0.008,3.5,1000,1002,112,0.513,735
0.008,3.5,1000,997,130.62,0.521,694
0.008,3.5,1000,1001,148.61,0.522,653
0.008,3.5,999,1011,168.88,0.518,603
0.008,3.5,1980,1002,103.94,0.627,936
0.008,3.5,1981,1004,125.24,0.628,887
0.008,3.5,1981,995,143.75,0.655,863
0.008,3.5,1983,997,164.67,0.66,818
0.008,3.5,2999,1001,126.71,0.676,959
0.008,3.5,2999,1002,148.72,0.707,937
0.00811,1,990,256.3,158.82,0.867,955
0.00811,1,1030,505.7,158.73,0.547,1229
0.00811,1,980,744.5,169.42,0.465,1480
0.00811,1,1030,998.1,170.69,0.422,1810
0.00811,1,2010,251.1,192.44,0.892,905
0.00811,1,1990,500.5,192.82,0.827,1676
0.00811,1,2000,999,202.46,0.58,2314
0.00811,1,2030,1243,112.41,0.456,3277
0.00811,2,1020,502.1,159.91,0.681,744
0.00811,2,990,750.8,169.4,0.553,883
0.00811,2,990,1001.5,170.32,0.469,1002
0.00811,2,1000,1255.5,170.53,0.426,1145
0.00811,2,1990,252.8,191.93,0.997,507
0.00811,2,2000,500.6,192.86,0.862,872
0.00811,2,2000,751.4,202.9,0.756,1122
0.00811,2,2020,997.6,202.08,0.636,1264
0.00811,2,2000,1249.2,202.23,0.544,1362
0.00811,2,2000,500.9,112.07,0.887,1074
0.00811,2,2000,750.8,113.01,0.753,1414
0.00811,2,2030,997.4,112.41,0.663,1710
0.00811,2,2010,1257.4,112.81,0.58,1952
0.00811,2,3010,502,134.22,0.933,1078
0.00811,2,3010,750.2,133.99,0.835,1478
0.00811,2,3010,1000,133.28,0.716,1757
0.00811,3,1000,504.1,159.27,0.774,562
0.00811,3,1000,750,169.61,0.605,641
0.00811,3,990,1003,170.09,0.503,716
0.00811,3,1000,1251.8,169.84,0.457,816
0.00811,3,2010,1000.3,202.49,0.628,834
0.00811,3,2000,500,113.01,0.919,734
0.00811,3,1980,750.6,112.47,0.777,966
0.00811,3,2000,1006.3,112.3,0.652,1135
0.00811,3,2000,1249.3,112.54,0.573,1283
0.00811,3,1990,1496,112.03,0.506,1408
0.00811,3,3000,502.1,133.31,0.96,737
0.00811,3,2990,752.7,133.58,0.839,993
0.00811,3,2990,1002.4,133.82,0.719,1176
0.00811,3,2990,1251.8,133.82,0.625,1326
0.00811,3.66,1000,501.7,159.73,0.767,454
0.00811,3.66,1010,750.3,170.51,0.594,515
0.00811,3.66,1000,1007.3,169.61,0.494,581
0.00811,3.66,1000,1253.4,170.3,0.441,647
0.00811,3.66,2000,501.1,112.3,0.925,607
0.00811,3.66,2010,754.7,113.05,0.76,782
0.00811,3.66,2000,1009.1,112.3,0.643,924
0.00811,3.66,2000,1251.4,112.78,0.551,1023
0.00811,3.66,1980,1499.4,112.7,0.495,1137
0.00811,3.66,3000,752.1,134.02,0.849,820
0.00811,3.66,3010,1003.7,133.28,0.72,967
0.00811,3.66,3010,1255.3,133.99,0.625,1090
0.00811,3.66,3010,1504.6,133.52,0.557,1205
0.00811,4,2000,1001.4,112.07,0.627,824
0.00811,4,1990,1252,111.79,0.548,935
0.004,0.1,101.3,993.5,13.8,-0.0272,3002
0.004,0.1,101.3,1325,13.3,-0.0243,4118
0.006,0.15,101.3,883.3,13.2,-0.0052,3129
0.006,0.15,101.3,1178,14.2,-0.0243,3608
0.006,0.15,101.3,1472,13.6,-0.0395,4051
0.006,0.15,101.3,1766,13.6,-0.0475,4541
0.006,0.15,101.3,1178,12.8,-0.0275,3600
0.002,0.1,101.3,43.9,8.8,0.7159,439
0.002,0.1,101.3,96.4,8.7,0.838,1097
0.002,0.1,101.3,149,9,0.7694,1579
0.002,0.1,101.3,201.4,8.7,0.7498,2091
0.002,0.1,101.3,254.3,8.7,0.6988,2495
0.002,0.1,101.3,307.1,9.6,0.6252,2752
0.002,0.1,101.3,359.7,9.4,0.6066,3149
0.002,0.1,101.3,226.1,9.5,0.7009,2220
0.002,0.1,101.3,485.9,9.5,0.44,3339
0.004,0.2,101.3,263.4,11.1,0.4879,1944
0.004,0.2,101.3,484.8,11.9,0.2757,2409
0.004,0.2,101.3,36.3,8.5,0.7056,359
0.004,0.2,101.3,49.3,8.2,0.8442,565
0.004,0.2,101.3,62.1,8.1,0.8798,737
0.004,0.2,101.3,75.1,7.9,0.8655,879
0.004,0.2,101.3,88.3,9,0.8354,1002
0.004,0.2,101.3,62,7.8,0.8814,736
0.004,0.2,101.3,55,8.3,0.7683,584
0.004,0.2,101.3,121.5,7.8,0.7646,1282
0.004,0.2,101.3,255,8.9,0.5495,2065
0.004,0.2,101.3,520,11,0.3227,2863
0.004,0.2,101.3,585.5,11.5,0.2907,3004
0.004,0.2,101.3,662.7,12.2,0.2637,3208
0.006,0.3,101.3,8.2,11.6,0.8763,97
0.006,0.3,101.3,9.4,11.8,0.7826,101
0.006,0.3,101.3,10.6,12.2,0.7565,110
0.006,0.3,101.3,11.8,12.7,0.7844,126
0.006,0.3,101.3,13,11.8,0.8059,142
0.006,0.3,101.3,14.1,11.9,0.7357,144
0.006,0.3,101.3,15.3,12.2,0.7417,157
0.006,0.3,101.3,17.7,12.2,0.8279,198
0.006,0.3,101.3,23.6,12.2,0.8904,280
0.006,0.3,101.3,29.4,11.3,0.9124,358
0.006,0.3,101.3,35.3,11.7,0.9024,426
0.006,0.3,101.3,41.2,10.3,0.9145,503
0.006,0.3,101.3,20,12.2,0.9005,240
0.006,0.3,101.3,55.9,12,0.8684,652
0.006,0.3,101.3,67.1,10.2,0.8903,801
0.006,0.3,101.3,79.5,11.4,0.8713,930
0.006,0.3,101.3,97.1,10.2,0.804,1065
0.006,0.3,101.3,147.2,11.9,0.6982,1433
0.006,0.3,101.3,246.6,12.5,0.5226,1909
0.006,0.68,101.3,115.8,30.8,0.6213,434
0.006,0.68,101.3,27.6,31.4,0.9249,145
0.006,0.68,101.3,37.6,29,0.8989,194
0.006,0.68,101.3,51.1,31.7,0.8954,261
0.006,0.68,101.3,100.8,30.3,0.6028,369
0.006,0.68,101.3,17,28.2,0.9656,93
0.006,0.68,101.3,21.7,30.1,0.9906,122
0.006,0.68,101.3,144.9,31.8,0.6775,582
0.006,0.68,101.3,187.8,30.8,0.6195,702
0.006,0.68,101.3,253.2,32.5,0.5684,878
0.006,0.68,101.3,334.1,28.5,0.5665,1168
0.006,0.68,101.3,32.4,31.2,0.9595,176
0.006,0.68,101.3,47,30.3,0.9039,243
0.006,0.68,101.3,52.3,30.8,0.8663,260
0.006,0.68,101.3,102.2,29.3,0.8088,480
0.006,0.68,101.3,162.7,30.2,0.6597,642
0.006,0.68,101.3,299.3,30.9,0.5509,1016
0.006,0.68,101.3,454.6,30.9,0.538,1514
0.006,0.68,101.3,627.3,29.6,0.5066,1999
0.006,0.68,101.3,549.9,29.9,0.5035,1742
0.006,0.68,101.3,411,32.7,0.5345,1355
0.006,0.68,101.3,140.7,27.8,0.7065,591
0.006,0.68,101.3,224.6,29.5,0.6055,827
0.006,0.68,101.3,696.2,29,0.4762,2117
0.006,0.68,101.3,849.7,31.7,0.4416,2415
0.006,0.68,101.3,1135,32.3,0.3155,2504
0.006,0.68,101.3,1256,30.7,0.27,2519
0.006,0.68,101.3,1544,29.9,0.1963,2522
0.006,0.68,101.3,63.6,30.6,0.8333,306
0.006,0.68,101.3,74.2,28.5,0.8302,357
0.006,0.68,101.3,82.5,28.7,0.8138,390
0.006,0.68,101.3,93.1,27.5,0.8063,438
0.006,0.68,101.3,106.6,28.5,0.7735,483
0.006,0.68,101.3,118.4,29.9,0.7616,528
0.006,0.68,101.3,350.3,29.1,0.6736,1410
0.006,0.68,101.3,336.9,28.3,0.7008,1404
0.006,0.68,101.3,52.4,29.9,0.9397,280
0.006,0.68,101.3,459.4,30,0.6352,1757
0.006,0.68,101.3,651.2,30.2,0.5008,2052
0.006,0.68,101.3,213.5,30.8,0.8334,1026
0.006,0.68,101.3,130.6,28.7,0.9405,700
0.006,0.68,101.3,120.3,31.8,0.9059,621
0.006,0.68,101.3,162.6,28.8,0.9886,910
0.006,0.68,101.3,281,29.5,0.7396,1222
0.006,0.68,101.3,887,30.4,0.335,2059
0.006,0.68,101.3,81.9,29.7,0.9176,429
0.006,0.3,101.3,10.6,8.5,0.7599,111
0.006,0.3,101.3,16.5,9,0.8195,184
0.006,0.3,101.3,22.4,9.2,0.8267,252
0.006,0.3,101.3,28.3,9.7,0.859,328
0.006,0.3,101.3,34.2,9.8,0.8761,403
0.006,0.3,101.3,40.1,10.6,0.8801,474
0.006,0.3,101.3,25.8,10.6,0.7948,280
0.006,0.3,101.3,55.2,11.3,0.8724,646
0.006,0.3,101.3,113.4,12.2,0.722,1134
0.006,0.3,101.3,172.4,12.9,0.6023,1489
0.006,0.3,101.3,230.2,12.9,0.5398,1824
0.006,0.3,101.3,259.5,12.5,0.5117,1977
0.006,0.3,101.3,85.6,13.6,0.8269,954
0.006,0.3,101.3,143.2,13,0.6641,1336
0.006,0.3,101.3,875.3,15.4,0.2422,3954
0.006,0.3,108,99,22.78,0.671,912
0.006,0.3,109,150,23.04,0.622,1295
0.006,0.3,110,199,23.78,0.567,1598
0.006,0.3,305,100,22.54,0.673,958
0.006,0.3,308,149,22.89,0.606,1325
0.006,0.5,109,101,83.26,0.784,559
0.006,0.5,109,100,31.18,0.686,553
0.006,0.5,110,100,21.87,0.684,564
0.006,0.5,110,150,85.42,0.71,751
0.006,0.5,109,149,31.18,0.653,790
0.006,0.5,111,149,21.41,0.664,821
0.006,0.5,111,200,31.46,0.59,976
0.006,0.5,111,250,31.46,0.553,1154
0.006,0.5,193,100,28.81,0.715,587
0.006,0.5,196,150,29.06,0.662,827
0.006,0.5,199,201,29.31,0.606,1032
0.006,0.5,201,250,29.87,0.556,1203
0.006,0.5,306,101,114.68,0.822,565
0.006,0.5,304,101,43.48,0.706,577
0.006,0.5,306,101,30.31,0.682,577
0.006,0.5,305,150,117.63,0.774,786
0.006,0.5,308,148,30.78,0.672,840
0.006,0.5,303,200,31.41,0.61,1047
0.006,0.5,309,249,32.09,0.558,1222
0.006,0.5,400,101,27.74,0.673,583
0.006,0.5,407,151,27.91,0.688,885
0.006,0.5,411,199,28.51,0.653,1124
0.006,0.5,403,249,28.97,0.59,1301
0.006,0.5,512,100,132.44,0.867,573
0.006,0.5,519,100,43.4,0.694,579
0.006,0.5,502,101,28.93,0.676,589
0.006,0.5,517,151,137.03,0.86,852
0.006,0.5,503,150,29.25,0.687,887
0.006,0.5,504,201,29.57,0.634,1118
0.006,0.5,512,251,30.18,0.585,1318
0.006,0.5,602,100,29.68,0.705,605
0.006,0.5,614,150,30.48,0.748,947
0.006,0.5,596,200,30.71,0.704,1205
0.006,0.5,605,251,31.32,0.656,1433
0.006,0.5,702,99,28.12,0.696,597
0.006,0.5,694,149,148.18,0.846,815
0.006,0.5,713,150,28.53,0.741,951
0.006,0.5,696,197,29.43,0.737,1240
0.006,0.5,735,100,145.88,0.999,642
0.006,0.5,806,102,28.03,0.688,617
0.006,0.5,812,149,28.59,0.752,959
0.006,0.5,801,201,29.19,0.689,1214
0.006,0.5,816,250,30.24,0.673,1481
0.006,0.5,903,101,25.84,0.709,630
0.006,0.5,905,152,156.29,0.799,779
0.006,0.5,902,150,26.03,0.774,994
0.006,0.5,919,200,26.87,0.745,1288
0.006,0.5,906,249,27.67,0.697,1526
0.006,0.5,946,100,154.75,0.97,617
0.006,0.75,106,99,26.31,0.752,398
0.006,0.75,107,150,26.58,0.714,577
0.006,0.8,112,199,86.89,0.606,533
0.006,0.8,113,199,26.71,0.67,682
0.006,0.8,205,100,39.12,0.713,360
0.006,0.8,205,149,38.16,0.711,533
0.006,0.8,205,201,35.77,0.669,688
0.006,0.8,308,100,27.67,0.67,355
0.006,0.8,301,151,49.84,0.745,556
0.006,0.8,306,149,27.92,0.744,574
0.006,0.8,306,199,50.89,0.698,695
0.006,0.8,309,198,28.5,0.721,745
0.006,0.8,308,250,51.6,0.644,814
0.006,0.8,394,99,57.33,0.715,352
0.006,0.8,398,100,28.75,0.679,361
0.006,0.8,400,150,59.08,0.751,550
0.006,0.8,406,149,29.25,0.764,592
0.006,0.8,395,198,59.81,0.709,693
0.006,0.8,409,200,29.52,0.752,783
0.006,0.8,404,247,60.17,0.665,822
0.006,0.8,499,99,65.3,0.74,356
0.006,0.8,502,99,26.54,0.737,386
0.006,0.8,506,151,67.75,0.743,543
0.006,0.8,502,151,26.54,0.779,614
0.006,0.8,507,197,68.78,0.737,705
0.006,0.8,488,201,26.64,0.731,777
0.006,0.8,511,249,69.56,0.691,843
0.006,0.8,602,100,70.34,0.675,336
0.006,0.8,597,99,26.95,0.7,373
0.006,0.8,607,149,74.73,0.764,546
0.006,0.8,597,150,27.43,0.8,624
0.006,0.8,603,198,75.18,0.749,714
0.006,0.8,611,248,76.19,0.719,860
0.006,0.8,703,100,77.67,0.633,314
0.006,0.8,700,101,27.52,0.696,381
0.006,0.8,702,148,79.52,0.771,542
0.006,0.8,711,149,28.65,0.825,639
0.006,0.8,698,198,81.18,0.749,707
0.006,0.8,698,204,30.27,0.68,753
0.006,0.8,700,244,81.54,0.73,853
0.006,0.8,806,100,27.55,0.766,405
0.006,0.8,810,152,28,0.806,642
0.006,0.8,827,202,28.67,0.785,837
0.006,0.8,910,101,87.84,0.792,374
0.006,0.8,902,102,26.99,0.691,390
0.006,0.8,901,151,90.5,0.861,598
0.006,0.8,914,150,27.34,0.794,630
0.006,0.8,908,201,92.03,0.817,760
0.006,0.8,900,198,27.61,0.81,841
0.006,0.8,905,249,92.83,0.794,918
0.006,0.9,106,100,27.99,0.748,332
0.006,0.9,106,150,28.46,0.704,472
0.006,0.9,300,100,29.86,0.763,349
0.006,0.9,313,106,99.84,0.837,344
0.006,0.9,315,149,112.61,0.876,495
0.006,1,109,101,25.91,0.824,330
0.006,1,110,125,28.33,0.704,356
0.006,1,110,149,28.33,0.676,410
0.006,1,110,175,28.81,0.648,464
0.006,1,110,201,29.28,0.62,513
0.006,1,112,199,24.54,0.628,521
0.006,1,111,223,29.54,0.6,553
0.006,1,113,250,30.3,0.574,598
0.006,1,115,277,31.28,0.546,635
0.006,1,206,100,38.56,0.816,321
0.006,1,204,150,37.77,0.756,453
0.006,1,204,198,38.72,0.687,551
0.006,1,305,100,51.02,0.894,342
0.006,1,310,151,114.89,0.8,411
0.006,1,310,149,93.8,0.781,416
0.006,1,308,150,71.67,0.767,432
0.006,1,310,149,51.35,0.817,472
0.006,1,310,150,24.55,0.753,471
0.006,1,290,198,117.32,0.733,491
0.006,1,310,200,95.23,0.728,523
0.006,1,295,199,73.27,0.731,549
0.006,1,314,200,52.03,0.752,591
0.006,1,308,199,25.52,0.716,599
0.006,1,405,99,59.78,0.832,318
0.006,1,394,150,61.63,0.827,476
0.006,1,405,200,62.89,0.763,590
0.006,1,518,100,68.19,0.874,330
0.006,1,503,149,131.76,0.846,418
0.006,1,502,150,113.8,0.804,418
0.006,1,502,150,92.23,0.811,446
0.006,1,509,149,47.9,0.792,470
0.006,1,516,150,26.66,0.769,483
0.006,1,507,201,134.41,0.801,531
0.006,1,514,199,116.12,0.801,550
0.006,1,504,199,94.04,0.795,575
0.006,1,519,201,69.93,0.796,609
0.006,1,508,201,48.54,0.777,625
0.006,1,517,201,27.69,0.778,652
0.006,1,523,150,69.52,0.85,480
0.006,1,609,102,77.72,0.774,300
0.006,1,603,150,76.85,0.875,487
0.006,1,608,200,76.94,0.816,616
0.006,1,708,149,143.41,0.834,406
0.006,1,710,149,107.32,0.821,433
0.006,1,704,150,60.78,0.827,485
0.006,1,686,199,146.55,0.828,535
0.006,1,700,200,133.13,0.828,555
0.006,1,714,199,107.79,0.818,577
0.006,1,709,200,82.55,0.862,639
0.006,1,713,200,62.51,0.813,633
0.006,1,717,200,27.33,0.812,679
0.006,1,723,100,80.51,0.935,343
0.006,1,726,150,131.58,0.879,441
0.006,1,740,150,26.51,0.82,514
0.006,1,805,100,89.38,0.813,303
0.006,1,814,149,89.14,0.878,479
0.006,1,817,201,90.49,0.852,629
0.006,1,908,100,92.03,0.766,287
0.006,1,917,150,94.13,0.825,454
0.006,1,951,200,90.05,0.848,626
0.006,1.2,107,99,27.54,0.805,263
0.006,1.2,107,150,28.49,0.787,390
0.006,1.2,107,199,29.45,0.738,489
0.006,1.2,298,101,104.06,0.799,233
0.006,1.2,305,100,29.24,0.743,256
0.006,1.2,301,149,110.8,0.829,353
0.006,1.2,312,150,30.04,0.776,396
0.006,1.2,501,100,31.25,0.749,260
0.006,1.2,507,100,31,0.744,260
0.006,1.2,511,150,30.82,0.777,403
0.006,1.35,107,100,28.97,0.766,225
0.006,1.35,107,149,29.21,0.78,342
0.006,1.35,305,100,32.59,0.765,230
0.006,1.35,306,150,32.23,0.801,359
0.006,1.35,502,100,30.61,0.737,230
0.006,1.35,510,150,31.46,0.805,368
0.006,1.5,107,99,28.73,0.81,211
0.006,1.5,106,149,29.66,0.793,312
0.006,1.5,301,101,105.59,0.875,204
0.006,1.5,302,100,29.14,0.78,212
0.006,1.5,301,149,110.33,0.842,287
0.006,1.5,303,151,29.73,0.795,325
0.006,1.5,503,100,29.97,0.779,216
0.006,1.5,496,150,30.62,0.818,336
0.006,1.65,107,100,29.93,0.802,191
0.006,1.65,107,149,29.93,0.795,283
0.006,1.65,299,100,29.99,0.795,196
0.006,1.65,284,150,30.84,0.808,297
0.006,1.65,508,101,29.16,0.779,198
0.006,1.65,510,150,29.79,0.785,296
0.006,1.76,305,100,102.97,0.823,163
0.006,1.76,304,150,110.43,0.856,249
0.006,1.77,107,100,29.69,0.819,182
0.006,1.77,107,125,28.01,0.784,219
0.006,1.77,107,149,27.54,0.834,277
0.006,1.77,307,99,30.91,0.777,178
0.006,1.77,302,100,28.66,0.796,184
0.006,1.77,306,151,29.12,0.802,278
0.006,1.77,499,100,29.42,0.809,189
0.006,1.77,504,150,30.29,0.801,280
0.008,0.4,107,60,31.13,0.647,526
0.008,0.4,107,100,31.84,0.618,843
0.008,0.4,108,149,35.7,0.532,1099
0.008,0.4,109,199,33.81,0.458,1311
0.008,0.5,201,100,37.77,0.595,664
0.008,0.5,205,148,37.68,0.616,1009
0.008,0.5,205,198,37.92,0.553,1241
0.008,0.5,304,99,51.14,0.664,706
0.008,0.5,281,149,51.29,0.627,1010
0.008,0.5,288,200,51.42,0.559,1243
0.008,0.5,397,98,60.48,0.676,700
0.008,0.5,406,148,59.39,0.685,1077
0.008,0.5,397,200,60.48,0.592,1292
0.008,0.5,491,99,69.69,0.753,765
0.008,0.5,490,151,69.85,0.725,1130
0.008,0.5,509,199,69.65,0.676,1414
0.008,0.5,602,149,77.49,0.707,1085
0.008,0.5,590,200,77.4,0.696,1440
